start,len,base,thread,bits,spec,ours,theirs,ours_ok,theirs_ok,agree
15,2,0x12345678,30,0x20202020,0x12345678,0x12345678,0x12345678,1,1,1
15,2,0x12345678,31,0xa5a5a5a5,0x1234d678,0x1234d678,0x1234d678,1,1,1
15,4,0x00000000,0,0x00000000,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,1,0xffffffff,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,2,0xaaaaaaaa,0x00050000,0x00050000,0x00050000,1,1,1
15,4,0x00000000,3,0x55555555,0x00028000,0x00028000,0x00028000,1,1,1
15,4,0x00000000,4,0x80000000,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,5,0x7fffffff,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,6,0x00000001,0x00008000,0x00008000,0x00008000,1,1,1
15,4,0x00000000,7,0xfffffffe,0x00070000,0x00070000,0x00070000,1,1,1
15,4,0x00000000,8,0xdeadbeef,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,9,0xcafebabe,0x00070000,0x00070000,0x00070000,1,1,1
15,4,0x00000000,10,0x12345678,0x00040000,0x00040000,0x00040000,1,1,1
15,4,0x00000000,11,0x87654321,0x00008000,0x00008000,0x00008000,1,1,1
15,4,0x00000000,12,0x000000ff,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,13,0xff000000,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,14,0x0f0f0f0f,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,15,0xf0f0f0f0,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,16,0x00ff00ff,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,17,0xff00ff00,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,18,0x33333333,0x00018000,0x00018000,0x00018000,1,1,1
15,4,0x00000000,19,0xcccccccc,0x00060000,0x00060000,0x00060000,1,1,1
15,4,0x00000000,20,0x00000100,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,21,0x00000400,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,22,0x40000000,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,23,0x20000000,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,24,0x01234567,0x00038000,0x00038000,0x00038000,1,1,1
15,4,0x00000000,25,0x89abcdef,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,26,0xfedcba98,0x00040000,0x00040000,0x00040000,1,1,1
15,4,0x00000000,27,0x76543210,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,28,0x3fffffff,0x00078000,0x00078000,0x00078000,1,1,1
15,4,0x00000000,29,0xc0000000,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,30,0x20202020,0x00000000,0x00000000,0x00000000,1,1,1
15,4,0x00000000,31,0xa5a5a5a5,0x00028000,0x00028000,0x00028000,1,1,1
15,4,0xffffffff,0,0x00000000,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,1,0xffffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,2,0xaaaaaaaa,0xfffd7fff,0xfffd7fff,0xfffd7fff,1,1,1
15,4,0xffffffff,3,0x55555555,0xfffaffff,0xfffaffff,0xfffaffff,1,1,1
15,4,0xffffffff,4,0x80000000,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,5,0x7fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,6,0x00000001,0xfff8ffff,0xfff8ffff,0xfff8ffff,1,1,1
15,4,0xffffffff,7,0xfffffffe,0xffff7fff,0xffff7fff,0xffff7fff,1,1,1
15,4,0xffffffff,8,0xdeadbeef,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,9,0xcafebabe,0xffff7fff,0xffff7fff,0xffff7fff,1,1,1
15,4,0xffffffff,10,0x12345678,0xfffc7fff,0xfffc7fff,0xfffc7fff,1,1,1
15,4,0xffffffff,11,0x87654321,0xfff8ffff,0xfff8ffff,0xfff8ffff,1,1,1
15,4,0xffffffff,12,0x000000ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,13,0xff000000,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,14,0x0f0f0f0f,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,15,0xf0f0f0f0,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,16,0x00ff00ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,17,0xff00ff00,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,18,0x33333333,0xfff9ffff,0xfff9ffff,0xfff9ffff,1,1,1
15,4,0xffffffff,19,0xcccccccc,0xfffe7fff,0xfffe7fff,0xfffe7fff,1,1,1
15,4,0xffffffff,20,0x00000100,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,21,0x00000400,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,22,0x40000000,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,23,0x20000000,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,24,0x01234567,0xfffbffff,0xfffbffff,0xfffbffff,1,1,1
15,4,0xffffffff,25,0x89abcdef,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,26,0xfedcba98,0xfffc7fff,0xfffc7fff,0xfffc7fff,1,1,1
15,4,0xffffffff,27,0x76543210,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,28,0x3fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,4,0xffffffff,29,0xc0000000,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,30,0x20202020,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,4,0xffffffff,31,0xa5a5a5a5,0xfffaffff,0xfffaffff,0xfffaffff,1,1,1
15,4,0xaaaaaaaa,0,0x00000000,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,1,0xffffffff,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,2,0xaaaaaaaa,0xaaad2aaa,0xaaad2aaa,0xaaad2aaa,1,1,1
15,4,0xaaaaaaaa,3,0x55555555,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,1,1,1
15,4,0xaaaaaaaa,4,0x80000000,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,5,0x7fffffff,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,6,0x00000001,0xaaa8aaaa,0xaaa8aaaa,0xaaa8aaaa,1,1,1
15,4,0xaaaaaaaa,7,0xfffffffe,0xaaaf2aaa,0xaaaf2aaa,0xaaaf2aaa,1,1,1
15,4,0xaaaaaaaa,8,0xdeadbeef,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,9,0xcafebabe,0xaaaf2aaa,0xaaaf2aaa,0xaaaf2aaa,1,1,1
15,4,0xaaaaaaaa,10,0x12345678,0xaaac2aaa,0xaaac2aaa,0xaaac2aaa,1,1,1
15,4,0xaaaaaaaa,11,0x87654321,0xaaa8aaaa,0xaaa8aaaa,0xaaa8aaaa,1,1,1
15,4,0xaaaaaaaa,12,0x000000ff,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,13,0xff000000,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,14,0x0f0f0f0f,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,15,0xf0f0f0f0,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,16,0x00ff00ff,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,17,0xff00ff00,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,18,0x33333333,0xaaa9aaaa,0xaaa9aaaa,0xaaa9aaaa,1,1,1
15,4,0xaaaaaaaa,19,0xcccccccc,0xaaae2aaa,0xaaae2aaa,0xaaae2aaa,1,1,1
15,4,0xaaaaaaaa,20,0x00000100,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,21,0x00000400,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,22,0x40000000,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,23,0x20000000,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,24,0x01234567,0xaaabaaaa,0xaaabaaaa,0xaaabaaaa,1,1,1
15,4,0xaaaaaaaa,25,0x89abcdef,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,26,0xfedcba98,0xaaac2aaa,0xaaac2aaa,0xaaac2aaa,1,1,1
15,4,0xaaaaaaaa,27,0x76543210,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,28,0x3fffffff,0xaaafaaaa,0xaaafaaaa,0xaaafaaaa,1,1,1
15,4,0xaaaaaaaa,29,0xc0000000,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,30,0x20202020,0xaaa82aaa,0xaaa82aaa,0xaaa82aaa,1,1,1
15,4,0xaaaaaaaa,31,0xa5a5a5a5,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,1,1,1
15,4,0x12345678,0,0x00000000,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,1,0xffffffff,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,2,0xaaaaaaaa,0x12355678,0x12355678,0x12355678,1,1,1
15,4,0x12345678,3,0x55555555,0x1232d678,0x1232d678,0x1232d678,1,1,1
15,4,0x12345678,4,0x80000000,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,5,0x7fffffff,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,6,0x00000001,0x1230d678,0x1230d678,0x1230d678,1,1,1
15,4,0x12345678,7,0xfffffffe,0x12375678,0x12375678,0x12375678,1,1,1
15,4,0x12345678,8,0xdeadbeef,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,9,0xcafebabe,0x12375678,0x12375678,0x12375678,1,1,1
15,4,0x12345678,10,0x12345678,0x12345678,0x12345678,0x12345678,1,1,1
15,4,0x12345678,11,0x87654321,0x1230d678,0x1230d678,0x1230d678,1,1,1
15,4,0x12345678,12,0x000000ff,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,13,0xff000000,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,14,0x0f0f0f0f,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,15,0xf0f0f0f0,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,16,0x00ff00ff,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,17,0xff00ff00,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,18,0x33333333,0x1231d678,0x1231d678,0x1231d678,1,1,1
15,4,0x12345678,19,0xcccccccc,0x12365678,0x12365678,0x12365678,1,1,1
15,4,0x12345678,20,0x00000100,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,21,0x00000400,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,22,0x40000000,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,23,0x20000000,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,24,0x01234567,0x1233d678,0x1233d678,0x1233d678,1,1,1
15,4,0x12345678,25,0x89abcdef,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,26,0xfedcba98,0x12345678,0x12345678,0x12345678,1,1,1
15,4,0x12345678,27,0x76543210,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,28,0x3fffffff,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,4,0x12345678,29,0xc0000000,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,30,0x20202020,0x12305678,0x12305678,0x12305678,1,1,1
15,4,0x12345678,31,0xa5a5a5a5,0x1232d678,0x1232d678,0x1232d678,1,1,1
15,7,0x00000000,0,0x00000000,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,1,0xffffffff,0x003f8000,0x003f8000,0x003f8000,1,1,1
15,7,0x00000000,2,0xaaaaaaaa,0x00150000,0x00150000,0x00150000,1,1,1
15,7,0x00000000,3,0x55555555,0x002a8000,0x002a8000,0x002a8000,1,1,1
15,7,0x00000000,4,0x80000000,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,5,0x7fffffff,0x003f8000,0x003f8000,0x003f8000,1,1,1
15,7,0x00000000,6,0x00000001,0x00008000,0x00008000,0x00008000,1,1,1
15,7,0x00000000,7,0xfffffffe,0x003f0000,0x003f0000,0x003f0000,1,1,1
15,7,0x00000000,8,0xdeadbeef,0x00378000,0x00378000,0x00378000,1,1,1
15,7,0x00000000,9,0xcafebabe,0x001f0000,0x001f0000,0x001f0000,1,1,1
15,7,0x00000000,10,0x12345678,0x003c0000,0x003c0000,0x003c0000,1,1,1
15,7,0x00000000,11,0x87654321,0x00108000,0x00108000,0x00108000,1,1,1
15,7,0x00000000,12,0x000000ff,0x003f8000,0x003f8000,0x003f8000,1,1,1
15,7,0x00000000,13,0xff000000,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,14,0x0f0f0f0f,0x00078000,0x00078000,0x00078000,1,1,1
15,7,0x00000000,15,0xf0f0f0f0,0x00380000,0x00380000,0x00380000,1,1,1
15,7,0x00000000,16,0x00ff00ff,0x003f8000,0x003f8000,0x003f8000,1,1,1
15,7,0x00000000,17,0xff00ff00,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,18,0x33333333,0x00198000,0x00198000,0x00198000,1,1,1
15,7,0x00000000,19,0xcccccccc,0x00260000,0x00260000,0x00260000,1,1,1
15,7,0x00000000,20,0x00000100,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,21,0x00000400,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,22,0x40000000,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,23,0x20000000,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,24,0x01234567,0x00338000,0x00338000,0x00338000,1,1,1
15,7,0x00000000,25,0x89abcdef,0x00378000,0x00378000,0x00378000,1,1,1
15,7,0x00000000,26,0xfedcba98,0x000c0000,0x000c0000,0x000c0000,1,1,1
15,7,0x00000000,27,0x76543210,0x00080000,0x00080000,0x00080000,1,1,1
15,7,0x00000000,28,0x3fffffff,0x003f8000,0x003f8000,0x003f8000,1,1,1
15,7,0x00000000,29,0xc0000000,0x00000000,0x00000000,0x00000000,1,1,1
15,7,0x00000000,30,0x20202020,0x00100000,0x00100000,0x00100000,1,1,1
15,7,0x00000000,31,0xa5a5a5a5,0x00128000,0x00128000,0x00128000,1,1,1
15,7,0xffffffff,0,0x00000000,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,1,0xffffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,7,0xffffffff,2,0xaaaaaaaa,0xffd57fff,0xffd57fff,0xffd57fff,1,1,1
15,7,0xffffffff,3,0x55555555,0xffeaffff,0xffeaffff,0xffeaffff,1,1,1
15,7,0xffffffff,4,0x80000000,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,5,0x7fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,7,0xffffffff,6,0x00000001,0xffc0ffff,0xffc0ffff,0xffc0ffff,1,1,1
15,7,0xffffffff,7,0xfffffffe,0xffff7fff,0xffff7fff,0xffff7fff,1,1,1
15,7,0xffffffff,8,0xdeadbeef,0xfff7ffff,0xfff7ffff,0xfff7ffff,1,1,1
15,7,0xffffffff,9,0xcafebabe,0xffdf7fff,0xffdf7fff,0xffdf7fff,1,1,1
15,7,0xffffffff,10,0x12345678,0xfffc7fff,0xfffc7fff,0xfffc7fff,1,1,1
15,7,0xffffffff,11,0x87654321,0xffd0ffff,0xffd0ffff,0xffd0ffff,1,1,1
15,7,0xffffffff,12,0x000000ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,7,0xffffffff,13,0xff000000,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,14,0x0f0f0f0f,0xffc7ffff,0xffc7ffff,0xffc7ffff,1,1,1
15,7,0xffffffff,15,0xf0f0f0f0,0xfff87fff,0xfff87fff,0xfff87fff,1,1,1
15,7,0xffffffff,16,0x00ff00ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,7,0xffffffff,17,0xff00ff00,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,18,0x33333333,0xffd9ffff,0xffd9ffff,0xffd9ffff,1,1,1
15,7,0xffffffff,19,0xcccccccc,0xffe67fff,0xffe67fff,0xffe67fff,1,1,1
15,7,0xffffffff,20,0x00000100,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,21,0x00000400,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,22,0x40000000,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,23,0x20000000,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,24,0x01234567,0xfff3ffff,0xfff3ffff,0xfff3ffff,1,1,1
15,7,0xffffffff,25,0x89abcdef,0xfff7ffff,0xfff7ffff,0xfff7ffff,1,1,1
15,7,0xffffffff,26,0xfedcba98,0xffcc7fff,0xffcc7fff,0xffcc7fff,1,1,1
15,7,0xffffffff,27,0x76543210,0xffc87fff,0xffc87fff,0xffc87fff,1,1,1
15,7,0xffffffff,28,0x3fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
15,7,0xffffffff,29,0xc0000000,0xffc07fff,0xffc07fff,0xffc07fff,1,1,1
15,7,0xffffffff,30,0x20202020,0xffd07fff,0xffd07fff,0xffd07fff,1,1,1
15,7,0xffffffff,31,0xa5a5a5a5,0xffd2ffff,0xffd2ffff,0xffd2ffff,1,1,1
15,7,0xaaaaaaaa,0,0x00000000,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,1,0xffffffff,0xaabfaaaa,0xaabfaaaa,0xaabfaaaa,1,1,1
15,7,0xaaaaaaaa,2,0xaaaaaaaa,0xaa952aaa,0xaa952aaa,0xaa952aaa,1,1,1
15,7,0xaaaaaaaa,3,0x55555555,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,1,1,1
15,7,0xaaaaaaaa,4,0x80000000,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,5,0x7fffffff,0xaabfaaaa,0xaabfaaaa,0xaabfaaaa,1,1,1
15,7,0xaaaaaaaa,6,0x00000001,0xaa80aaaa,0xaa80aaaa,0xaa80aaaa,1,1,1
15,7,0xaaaaaaaa,7,0xfffffffe,0xaabf2aaa,0xaabf2aaa,0xaabf2aaa,1,1,1
15,7,0xaaaaaaaa,8,0xdeadbeef,0xaab7aaaa,0xaab7aaaa,0xaab7aaaa,1,1,1
15,7,0xaaaaaaaa,9,0xcafebabe,0xaa9f2aaa,0xaa9f2aaa,0xaa9f2aaa,1,1,1
15,7,0xaaaaaaaa,10,0x12345678,0xaabc2aaa,0xaabc2aaa,0xaabc2aaa,1,1,1
15,7,0xaaaaaaaa,11,0x87654321,0xaa90aaaa,0xaa90aaaa,0xaa90aaaa,1,1,1
15,7,0xaaaaaaaa,12,0x000000ff,0xaabfaaaa,0xaabfaaaa,0xaabfaaaa,1,1,1
15,7,0xaaaaaaaa,13,0xff000000,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,14,0x0f0f0f0f,0xaa87aaaa,0xaa87aaaa,0xaa87aaaa,1,1,1
15,7,0xaaaaaaaa,15,0xf0f0f0f0,0xaab82aaa,0xaab82aaa,0xaab82aaa,1,1,1
15,7,0xaaaaaaaa,16,0x00ff00ff,0xaabfaaaa,0xaabfaaaa,0xaabfaaaa,1,1,1
15,7,0xaaaaaaaa,17,0xff00ff00,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,18,0x33333333,0xaa99aaaa,0xaa99aaaa,0xaa99aaaa,1,1,1
15,7,0xaaaaaaaa,19,0xcccccccc,0xaaa62aaa,0xaaa62aaa,0xaaa62aaa,1,1,1
15,7,0xaaaaaaaa,20,0x00000100,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,21,0x00000400,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,22,0x40000000,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,23,0x20000000,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,24,0x01234567,0xaab3aaaa,0xaab3aaaa,0xaab3aaaa,1,1,1
15,7,0xaaaaaaaa,25,0x89abcdef,0xaab7aaaa,0xaab7aaaa,0xaab7aaaa,1,1,1
15,7,0xaaaaaaaa,26,0xfedcba98,0xaa8c2aaa,0xaa8c2aaa,0xaa8c2aaa,1,1,1
15,7,0xaaaaaaaa,27,0x76543210,0xaa882aaa,0xaa882aaa,0xaa882aaa,1,1,1
15,7,0xaaaaaaaa,28,0x3fffffff,0xaabfaaaa,0xaabfaaaa,0xaabfaaaa,1,1,1
15,7,0xaaaaaaaa,29,0xc0000000,0xaa802aaa,0xaa802aaa,0xaa802aaa,1,1,1
15,7,0xaaaaaaaa,30,0x20202020,0xaa902aaa,0xaa902aaa,0xaa902aaa,1,1,1
15,7,0xaaaaaaaa,31,0xa5a5a5a5,0xaa92aaaa,0xaa92aaaa,0xaa92aaaa,1,1,1
15,7,0x12345678,0,0x00000000,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,1,0xffffffff,0x123fd678,0x123fd678,0x123fd678,1,1,1
15,7,0x12345678,2,0xaaaaaaaa,0x12155678,0x12155678,0x12155678,1,1,1
15,7,0x12345678,3,0x55555555,0x122ad678,0x122ad678,0x122ad678,1,1,1
15,7,0x12345678,4,0x80000000,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,5,0x7fffffff,0x123fd678,0x123fd678,0x123fd678,1,1,1
15,7,0x12345678,6,0x00000001,0x1200d678,0x1200d678,0x1200d678,1,1,1
15,7,0x12345678,7,0xfffffffe,0x123f5678,0x123f5678,0x123f5678,1,1,1
15,7,0x12345678,8,0xdeadbeef,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,7,0x12345678,9,0xcafebabe,0x121f5678,0x121f5678,0x121f5678,1,1,1
15,7,0x12345678,10,0x12345678,0x123c5678,0x123c5678,0x123c5678,1,1,1
15,7,0x12345678,11,0x87654321,0x1210d678,0x1210d678,0x1210d678,1,1,1
15,7,0x12345678,12,0x000000ff,0x123fd678,0x123fd678,0x123fd678,1,1,1
15,7,0x12345678,13,0xff000000,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,14,0x0f0f0f0f,0x1207d678,0x1207d678,0x1207d678,1,1,1
15,7,0x12345678,15,0xf0f0f0f0,0x12385678,0x12385678,0x12385678,1,1,1
15,7,0x12345678,16,0x00ff00ff,0x123fd678,0x123fd678,0x123fd678,1,1,1
15,7,0x12345678,17,0xff00ff00,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,18,0x33333333,0x1219d678,0x1219d678,0x1219d678,1,1,1
15,7,0x12345678,19,0xcccccccc,0x12265678,0x12265678,0x12265678,1,1,1
15,7,0x12345678,20,0x00000100,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,21,0x00000400,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,22,0x40000000,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,23,0x20000000,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,24,0x01234567,0x1233d678,0x1233d678,0x1233d678,1,1,1
15,7,0x12345678,25,0x89abcdef,0x1237d678,0x1237d678,0x1237d678,1,1,1
15,7,0x12345678,26,0xfedcba98,0x120c5678,0x120c5678,0x120c5678,1,1,1
15,7,0x12345678,27,0x76543210,0x12085678,0x12085678,0x12085678,1,1,1
15,7,0x12345678,28,0x3fffffff,0x123fd678,0x123fd678,0x123fd678,1,1,1
15,7,0x12345678,29,0xc0000000,0x12005678,0x12005678,0x12005678,1,1,1
15,7,0x12345678,30,0x20202020,0x12105678,0x12105678,0x12105678,1,1,1
15,7,0x12345678,31,0xa5a5a5a5,0x1212d678,0x1212d678,0x1212d678,1,1,1
15,8,0x00000000,0,0x00000000,0x00000000,0x00000000,0x00000000,1,1,1
15,8,0x00000000,1,0xffffffff,0x007f8000,0x007f8000,0x007f8000,1,1,1
15,8,0x00000000,2,0xaaaaaaaa,0x00550000,0x00550000,0x00550000,1,1,1
15,8,0x00000000,3,0x55555555,0x002a8000,0x002a8000,0x002a8000,1,1,1
15,8,0x00000000,4,0x80000000,0x00000000,0x00000000,0x00000000,1,1,1
15,8,0x00000000,5,0x7fffffff,0x007f8000,0x007f8000,0x007f8000,1,1,1
15,8,0x00000000,6,0x00000001,0x00008000,0x00008000,0x00008000,1,1,1
15,8,0x00000000,7,0xfffffffe,0x007f0000,0x007f0000,0x007f0000,1,1,1
15,8,0x00000000,8,0xdeadbeef,0x00778000,0x00778000,0x00778000,1,1,1
15,8,0x00000000,9,0xcafebabe,0x005f0000,0x005f0000,0x005f0000,1,1,1
15,8,0x00000000,10,0x12345678,0x003c0000,0x003c0000,0x003c0000,1,1,1
15,8,0x00000000,11,0x87654321,0x00108000,0x00108000,0x00108000,1,1,1
15,8,0x00000000,12,0x000000ff,0x007f8000,0x007f8000,0x007f8000,1,1,1
15,8,0x00000000,13,0xff000000,0x00000000,0x00000000,0x00000000,1,1,1
15,8,0x00000000,14,0x0f0f0f0f,0x00078000,0x00078000,0x00078000,1,1,1
15,8,0x00000000,15,0xf0f0f0f0,0x00780000,0x00780000,0x00780000,1,1,1
15,8,0x00000000,16,0x00ff00ff,0x007f8000,0x007f8000,0x007f8000,1,1,1
15,8,0x00000000,17,0xff00ff00,0x00000000,0x00000000,0x00000000,1,1,1
15,8,0x00000000,18,0x33333333,0x00198000,0x00198000,0x00198000,1,1,1
15,8,0x00000000,19,0xcccccccc,0x00660000,0x00660000,0x00660000,1,1,1
15,8,0x00000000,20,0x00000100,0x00000000,0x00000000,0x00000000,1,1,1
15,8,0x00000000,21,0x00000400,0x00000000,0x00000000,0x00000000,1,1,1
15,8,0x00000000,22,0x40000000,0x00000000,0x00000000,0x00000000,1,1,1
15,8,0x00000000,23,0x20000000,0x00000000,0x00000000,0x00000000,1,1,1
